Freq.	V(vout)
Step Information: Rc=100  (Run: 1/18)
1.42214828986654e+002	(-5.87756733190132e+000dB,-1.19453043873120e+002°)
1.43204011348479e+002	(-5.83199770067778e+000dB,-1.19623466263709e+002°)
1.44200074017736e+002	(-5.78658219183764e+000dB,-1.19794493238799e+002°)
1.45203064850749e+002	(-5.74132189602415e+000dB,-1.19966120838175e+002°)
1.46213032036707e+002	(-5.69621790042339e+000dB,-1.20138345001659e+002°)
1.47230024099983e+002	(-5.65127128850870e+000dB,-1.20311161568885e+002°)
1.48254089902463e+002	(-5.60648313978117e+000dB,-1.20484566279108e+002°)
1.49285278645892e+002	(-5.56185452949861e+000dB,-1.20658554771050e+002°)
1.50323639874245e+002	(-5.51738652841765e+000dB,-1.20833122582788e+002°)
1.51369223476099e+002	(-5.47308020252530e+000dB,-1.21008265151647e+002°)
1.52422079687033e+002	(-5.42893661276150e+000dB,-1.21183977814176e+002°)
1.53482259092046e+002	(-5.38495681475794e+000dB,-1.21360255806098e+002°)
1.54549812627979e+002	(-5.34114185855577e+000dB,-1.21537094262358e+002°)
1.55624791585969e+002	(-5.29749278833791e+000dB,-1.21714488217151e+002°)
1.56707247613912e+002	(-5.25401064214810e+000dB,-1.21892432604032e+002°)
1.57797232718941e+002	(-5.21069645161312e+000dB,-1.22070922256043e+002°)
1.58894799269929e+002	(-5.16755124166606e+000dB,-1.22249951905873e+002°)
1.60000000000004e+002	(-5.12457603026644e+000dB,-1.22429516186061e+002°)
1.61112888009079e+002	(-5.08177182811632e+000dB,-1.22609609629250e+002°)
1.62233516766408e+002	(-5.03913963837984e+000dB,-1.22790226668466e+002°)
1.63361940113155e+002	(-4.99668045640035e+000dB,-1.22971361637442e+002°)
1.64498212264974e+002	(-4.95439526942002e+000dB,-1.23153008770974e+002°)
1.65642387814624e+002	(-4.91228505629119e+000dB,-1.23335162205322e+002°)
1.66794521734583e+002	(-4.87035078719759e+000dB,-1.23517815978668e+002°)
1.67954669379695e+002	(-4.82859342336538e+000dB,-1.23700964031601e+002°)
1.69122886489825e+002	(-4.78701391678415e+000dB,-1.23884600207623e+002°)
1.70299229192542e+002	(-4.74561320992178e+000dB,-1.24068718253729e+002°)
1.71483754005811e+002	(-4.70439223543910e+000dB,-1.24253311821021e+002°)
1.72676517840712e+002	(-4.66335191590811e+000dB,-1.24438374465358e+002°)
1.73877578004173e+002	(-4.62249316353412e+000dB,-1.24623899648028e+002°)
1.75086992201722e+002	(-4.58181687986750e+000dB,-1.24809880736519e+002°)
1.76304818540262e+002	(-4.54132395552833e+000dB,-1.24996311005270e+002°)
1.77531115530859e+002	(-4.50101526992624e+000dB,-1.25183183636502e+002°)
1.78765942091559e+002	(-4.46089169098370e+000dB,-1.25370491721075e+002°)
1.80009357550214e+002	(-4.42095407485692e+000dB,-1.25558228259403e+002°)
1.81261421647332e+002	(-4.38120326566456e+000dB,-1.25746386162396e+002°)
1.82522194538952e+002	(-4.34164009521616e+000dB,-1.25934958252437e+002°)
1.83791736799530e+002	(-4.30226538273767e+000dB,-1.26123937264439e+002°)
1.85070109424850e+002	(-4.26307993460470e+000dB,-1.26313315846911e+002°)
1.86357373834957e+002	(-4.22408454408092e+000dB,-1.26503086563051e+002°)
1.87653591877105e+002	(-4.18527999104777e+000dB,-1.26693241891945e+002°)
1.88958825828729e+002	(-4.14666704175174e+000dB,-1.26883774229730e+002°)
1.90273138400440e+002	(-4.10824644853570e+000dB,-1.27074675890862e+002°)
1.91596592739033e+002	(-4.07001894959720e+000dB,-1.27265939109379e+002°)
1.92929252430526e+002	(-4.03198526873017e+000dB,-1.27457556040232e+002°)
1.94271181503212e+002	(-3.99414611507705e+000dB,-1.27649518760651e+002°)
1.95622444430736e+002	(-3.95650218288764e+000dB,-1.27841819271537e+002°)
1.96983106135191e+002	(-3.91905415127622e+000dB,-1.28034449498912e+002°)
1.98353231990243e+002	(-3.88180268398494e+000dB,-1.28227401295407e+002°)
1.99732887824263e+002	(-3.84474842915302e+000dB,-1.28420666441767e+002°)
2.01122139923497e+002	(-3.80789201908820e+000dB,-1.28614236648417e+002°)
2.02521055035250e+002	(-3.77123407004397e+000dB,-1.28808103557048e+002°)
2.03929700371087e+002	(-3.73477518199922e+000dB,-1.29002258742258e+002°)
2.05348143610070e+002	(-3.69851593844408e+000dB,-1.29196693713219e+002°)
2.06776452902004e+002	(-3.66245690617069e+000dB,-1.29391399915375e+002°)
2.08214696870715e+002	(-3.62659863507184e+000dB,-1.29586368732170e+002°)
2.09662944617343e+002	(-3.59094165793884e+000dB,-1.29781591486832e+002°)
2.11121265723668e+002	(-3.55548649026615e+000dB,-1.29977059444187e+002°)
2.12589730255447e+002	(-3.52023363007069e+000dB,-1.30172763812454e+002°)
2.14068408765783e+002	(-3.48518355770061e+000dB,-1.30368695745164e+002°)
2.15557372298516e+002	(-3.45033673566642e+000dB,-1.30564846343011e+002°)
2.17056692391633e+002	(-3.41569360846541e+000dB,-1.30761206655810e+002°)
2.18566441080709e+002	(-3.38125460241961e+000dB,-1.30957767684436e+002°)
2.20086690902365e+002	(-3.34702012551683e+000dB,-1.31154520382811e+002°)
2.21617514897754e+002	(-3.31299056725731e+000dB,-1.31351455659924e+002°)
2.23158986616071e+002	(-3.27916629851269e+000dB,-1.31548564381836e+002°)
2.24711180118085e+002	(-3.24554767138117e+000dB,-1.31745837373775e+002°)
2.26274169979701e+002	(-3.21213501906103e+000dB,-1.31943265422198e+002°)
2.27848031295537e+002	(-3.17892865571816e+000dB,-1.32140839276889e+002°)
2.29432839682538e+002	(-3.14592887637715e+000dB,-1.32338549653095e+002°)
2.31028671283605e+002	(-3.11313595680065e+000dB,-1.32536387233680e+002°)
2.32635602771256e+002	(-3.08055015338862e+000dB,-1.32734342671278e+002°)
2.34253711351306e+002	(-3.04817170308334e+000dB,-1.32932406590461e+002°)
2.35883074766582e+002	(-3.01600082327432e+000dB,-1.33130569589966e+002°)
2.37523771300654e+002	(-2.98403771171955e+000dB,-1.33328822244880e+002°)
2.39175879781596e+002	(-2.95228254646812e+000dB,-1.33527155108880e+002°)
2.40839479585777e+002	(-2.92073548579273e+000dB,-1.33725558716471e+002°)
2.42514650641670e+002	(-2.88939666812763e+000dB,-1.33924023585239e+002°)
2.44201473433696e+002	(-2.85826621201859e+000dB,-1.34122540218097e+002°)
2.45900029006089e+002	(-2.82734421607406e+000dB,-1.34321099105573e+002°)
2.47610398966789e+002	(-2.79663075893182e+000dB,-1.34519690728056e+002°)
2.49332665491367e+002	(-2.76612589922351e+000dB,-1.34718305558112e+002°)
2.51066911326967e+002	(-2.73582967555491e+000dB,-1.34916934062753e+002°)
2.52813219796288e+002	(-2.70574210649217e+000dB,-1.35115566705718e+002°)
2.54571674801581e+002	(-2.67586319055226e+000dB,-1.35314193949781e+002°)
2.56342360828686e+002	(-2.64619290620473e+000dB,-1.35512806259032e+002°)
2.58125362951087e+002	(-2.61673121188011e+000dB,-1.35711394101171e+002°)
2.59920766834002e+002	(-2.58747804598582e+000dB,-1.35909947949797e+002°)
2.61728658738497e+002	(-2.55843332692962e+000dB,-1.36108458286689e+002°)
2.63549125525631e+002	(-2.52959695315060e+000dB,-1.36306915604098e+002°)
2.65382254660629e+002	(-2.50096880315902e+000dB,-1.36505310407009e+002°)
2.67228134217086e+002	(-2.47254873558053e+000dB,-1.36703633215423e+002°)
2.69086852881196e+002	(-2.44433658921555e+000dB,-1.36901874566587e+002°)
2.70958499956016e+002	(-2.41633218309408e+000dB,-1.37100025017280e+002°)
2.72843165365754e+002	(-2.38853531655053e+000dB,-1.37298075146017e+002°)
2.74740939660089e+002	(-2.36094576929779e+000dB,-1.37496015555289e+002°)
2.76651914018525e+002	(-2.33356330150965e+000dB,-1.37693836873782e+002°)
2.78576180254768e+002	(-2.30638765391487e+000dB,-1.37891529758554e+002°)
2.80513830821139e+002	(-2.27941854789652e+000dB,-1.38089084897205e+002°)
2.82464958813018e+002	(-2.25265568559057e+000dB,-1.38286493010091e+002°)
2.84429657973311e+002	(-2.22609875000915e+000dB,-1.38483744852385e+002°)
2.86408022696959e+002	(-2.19974740514906e+000dB,-1.38680831216287e+002°)
2.88400148035474e+002	(-2.17360129612836e+000dB,-1.38877742933042e+002°)
2.90406129701500e+002	(-2.14766004930995e+000dB,-1.39074470875094e+002°)
2.92426064073417e+002	(-2.12192327245124e+000dB,-1.39271005958072e+002°)
2.94460048199969e+002	(-2.09639055484141e+000dB,-1.39467339142883e+002°)
2.96508179804927e+002	(-2.07106146746029e+000dB,-1.39663461437675e+002°)
2.98570557291787e+002	(-2.04593556313656e+000dB,-1.39859363899823e+002°)
3.00647279748492e+002	(-2.02101237671027e+000dB,-1.40055037637902e+002°)
3.02738446952199e+002	(-1.99629142520714e+000dB,-1.40250473813587e+002°)
3.04844159374069e+002	(-1.97177220801660e+000dB,-1.40445663643553e+002°)
3.06964518184094e+002	(-1.94745420706979e+000dB,-1.40640598401326e+002°)
3.09099625255960e+002	(-1.92333688703569e+000dB,-1.40835269419138e+002°)
3.11249583171940e+002	(-1.89941969550967e+000dB,-1.41029668089710e+002°)
3.13414495227826e+002	(-1.87570206321606e+000dB,-1.41223785868019e+002°)
3.15594465437884e+002	(-1.85218340421237e+000dB,-1.41417614273029e+002°)
3.17789598539861e+002	(-1.82886311609912e+000dB,-1.41611144889392e+002°)
3.20000000000009e+002	(-1.80574058023474e+000dB,-1.41804369369108e+002°)
3.22225776018160e+002	(-1.78281516195614e+000dB,-1.41997279433143e+002°)
3.24467033532819e+002	(-1.76008621080016e+000dB,-1.42189866873045e+002°)
3.26723880226312e+002	(-1.73755306073653e+000dB,-1.42382123552453e+002°)
3.28996424529951e+002	(-1.71521503039764e+000dB,-1.42574041408646e+002°)
3.31284775629251e+002	(-1.69307142331620e+000dB,-1.42765612454005e+002°)
3.33589043469169e+002	(-1.67112152816567e+000dB,-1.42956828777457e+002°)
3.35909338759392e+002	(-1.64936461900816e+000dB,-1.43147682545849e+002°)
3.38245772979652e+002	(-1.62779995553745e+000dB,-1.43338166005341e+002°)
3.40598458385085e+002	(-1.60642678333580e+000dB,-1.43528271482686e+002°)
3.42967508011624e+002	(-1.58524433412509e+000dB,-1.43717991386539e+002°)
3.45353035681427e+002	(-1.56425182602750e+000dB,-1.43907318208663e+002°)
3.47755156008349e+002	(-1.54344846382432e+000dB,-1.44096244525146e+002°)
3.50173984403447e+002	(-1.52283343922152e+000dB,-1.44284762997534e+002°)
3.52609637080526e+002	(-1.50240593111463e+000dB,-1.44472866373956e+002°)
3.55062231061721e+002	(-1.48216510585756e+000dB,-1.44660547490183e+002°)
3.57531884183121e+002	(-1.46211011753341e+000dB,-1.44847799270660e+002°)
3.60018715100430e+002	(-1.44224010822734e+000dB,-1.45034614729487e+002°)
3.62522843294667e+002	(-1.42255420830121e+000dB,-1.45220986971357e+002°)
3.65044389077907e+002	(-1.40305153666925e+000dB,-1.45406909192464e+002°)
3.67583473599063e+002	(-1.38373120107772e+000dB,-1.45592374681343e+002°)
3.70140218849704e+002	(-1.36459229838085e+000dB,-1.45777376819711e+002°)
3.72714747669917e+002	(-1.34563391482401e+000dB,-1.45961909083211e+002°)
3.75307183754213e+002	(-1.32685512632510e+000dB,-1.46145965042147e+002°)
3.77917651657462e+002	(-1.30825499875323e+000dB,-1.46329538362193e+002°)
3.80546276800883e+002	(-1.28983258821559e+000dB,-1.46512622805012e+002°)
3.83193185478069e+002	(-1.27158694133833e+000dB,-1.46695212228871e+002°)
3.85858504861056e+002	(-1.25351709555117e+000dB,-1.46877300589201e+002°)
3.88542363006427e+002	(-1.23562207937155e+000dB,-1.47058881939111e+002°)
3.91244888861474e+002	(-1.21790091268733e+000dB,-1.47239950429875e+002°)
3.93966212270386e+002	(-1.20035260704079e+000dB,-1.47420500311374e+002°)
3.96706463980488e+002	(-1.18297616591402e+000dB,-1.47600525932472e+002°)
3.99465775648529e+002	(-1.16577058500963e+000dB,-1.47780021741391e+002°)
4.02244279846998e+002	(-1.14873485253334e+000dB,-1.47958982286036e+002°)
4.05042110070503e+002	(-1.13186794947813e+000dB,-1.48137402214240e+002°)
4.07859400742177e+002	(-1.11516884990218e+000dB,-1.48315276274039e+002°)
4.10696287220143e+002	(-1.09863652121196e+000dB,-1.48492599313837e+002°)
4.13552905804011e+002	(-1.08226992443806e+000dB,-1.48669366282595e+002°)
4.16429393741432e+002	(-1.06606801451418e+000dB,-1.48845572229947e+002°)
4.19325889234690e+002	(-1.05002974055395e+000dB,-1.49021212306271e+002°)
4.22242531447340e+002	(-1.03415404612473e+000dB,-1.49196281762757e+002°)
4.25179460510898e+002	(-1.01843986952035e+000dB,-1.49370775951417e+002°)
4.28136817531570e+002	(-1.00288614403327e+000dB,-1.49544690325052e+002°)
4.31114744597035e+002	(-9.87491798224360e-001dB,-1.49718020437200e+002°)
4.34113384783269e+002	(-9.72255756189310e-001dB,-1.49890761942045e+002°)
4.37132882161421e+002	(-9.57176937824483e-001dB,-1.50062910594293e+002°)
4.40173381804733e+002	(-9.42254259091069e-001dB,-1.50234462249000e+002°)
4.43235029795511e+002	(-9.27486632273658e-001dB,-1.50405412861404e+002°)
4.46317973232145e+002	(-9.12872966242108e-001dB,-1.50575758486668e+002°)
4.49422360236174e+002	(-8.98412166704878e-001dB,-1.50745495279652e+002°)
4.52548339959406e+002	(-8.84103136464278e-001dB,-1.50914619494607e+002°)
4.55696062591078e+002	(-8.69944775666641e-001dB,-1.51083127484868e+002°)
4.58865679365080e+002	(-8.55935982050476e-001dB,-1.51251015702507e+002°)
4.62057342567214e+002	(-8.42075651192152e-001dB,-1.51418280697950e+002°)
4.65271205542515e+002	(-8.28362676747735e-001dB,-1.51584919119592e+002°)
4.68507422702616e+002	(-8.14795950694388e-001dB,-1.51750927713330e+002°)
4.71766149533168e+002	(-8.01374363564044e-001dB,-1.51916303322147e+002°)
4.75047542601312e+002	(-7.88096804678777e-001dB,-1.52081042885605e+002°)
4.78351759563197e+002	(-7.74962162380622e-001dB,-1.52245143439340e+002°)
4.81678959171558e+002	(-7.61969324258625e-001dB,-1.52408602114522e+002°)
4.85029301283344e+002	(-7.49117177372052e-001dB,-1.52571416137319e+002°)
4.88402946867396e+002	(-7.36404608471985e-001dB,-1.52733582828285e+002°)
4.91800058012181e+002	(-7.23830504217878e-001dB,-1.52895099601778e+002°)
4.95220797933582e+002	(-7.11393751390308e-001dB,-1.53055963965340e+002°)
4.98665330982737e+002	(-6.99093237103129e-001dB,-1.53216173519024e+002°)
5.02133822653938e+002	(-6.86927849007966e-001dB,-1.53375725954764e+002°)
5.05626439592579e+002	(-6.74896475500575e-001dB,-1.53534619055646e+002°)
5.09143349603166e+002	(-6.62998005916869e-001dB,-1.53692850695249e+002°)
5.12684721657376e+002	(-6.51231330731952e-001dB,-1.53850418836880e+002°)
5.16250725902179e+002	(-6.39595341750772e-001dB,-1.54007321532870e+002°)
5.19841533668009e+002	(-6.28088932298495e-001dB,-1.54163556923784e+002°)
5.23457317476998e+002	(-6.16710997404532e-001dB,-1.54319123237670e+002°)
5.27098251051265e+002	(-6.05460433985066e-001dB,-1.54474018789257e+002°)
5.30764509321261e+002	(-5.94336141020104e-001dB,-1.54628241979159e+002°)
5.34456268434175e+002	(-5.83337019728028e-001dB,-1.54781791293058e+002°)
5.38173705762396e+002	(-5.72461973736348e-001dB,-1.54934665300864e+002°)
5.41916999912037e+002	(-5.61709909249047e-001dB,-1.55086862655868e+002°)
5.45686330731512e+002	(-5.51079735207826e-001dB,-1.55238382093909e+002°)
5.49481879320182e+002	(-5.40570363454160e-001dB,-1.55389222432473e+002°)
5.53303828037053e+002	(-5.30180708882217e-001dB,-1.55539382569850e+002°)
5.57152360509539e+002	(-5.19909689593169e-001dB,-1.55688861484217e+002°)
5.61027661642283e+002	(-5.09756227042746e-001dB,-1.55837658232746e+002°)
5.64929917626039e+002	(-4.99719246185347e-001dB,-1.55985771950712e+002°)
5.68859315946625e+002	(-4.89797675615904e-001dB,-1.56133201850556e+002°)
5.72816045393923e+002	(-4.79990447706416e-001dB,-1.56279947220984e+002°)
5.76800296070952e+002	(-4.70296498740610e-001dB,-1.56426007426013e+002°)
5.80812259403004e+002	(-4.60714769043424e-001dB,-1.56571381904049e+002°)
5.84852128146837e+002	(-4.51244203107327e-001dB,-1.56716070166945e+002°)
5.88920096399941e+002	(-4.41883749715531e-001dB,-1.56860071799047e+002°)
5.93016359609859e+002	(-4.32632362061343e-001dB,-1.57003386456240e+002°)
5.97141114583579e+002	(-4.23488997863912e-001dB,-1.57146013864994e+002°)
6.01294559496990e+002	(-4.14452619480452e-001dB,-1.57287953821401e+002°)
6.05476893904404e+002	(-4.05522194015254e-001dB,-1.57429206190208e+002°)
6.09688318748142e+002	(-3.96696693424627e-001dB,-1.57569770903858e+002°)
6.13929036368192e+002	(-3.87975094619467e-001dB,-1.57709647961505e+002°)
6.18199250511924e+002	(-3.79356379563481e-001dB,-1.57848837428052e+002°)
6.22499166343886e+002	(-3.70839535367620e-001dB,-1.57987339433188e+002°)
6.26828990455656e+002	(-3.62423554384054e-001dB,-1.58125154170381e+002°)
6.31188930875773e+002	(-3.54107434292441e-001dB,-1.58262281895939e+002°)
6.35579197079727e+002	(-3.45890178185940e-001dB,-1.58398722928023e+002°)
6.40000000000024e+002	(-3.37770794654656e-001dB,-1.58534477645659e+002°)
6.44451552036324e+002	(-3.29748297862941e-001dB,-1.58669546487779e+002°)
6.48934067065643e+002	(-3.21821707625947e-001dB,-1.58803929952246e+002°)
6.53447760452628e+002	(-3.13990049481730e-001dB,-1.58937628594887e+002°)
6.57992849059907e+002	(-3.06252354762088e-001dB,-1.59070643028510e+002°)
6.62569551258507e+002	(-2.98607660657999e-001dB,-1.59202973921950e+002°)
6.67178086938343e+002	(-2.91055010284025e-001dB,-1.59334621999103e+002°)
6.71818677518788e+002	(-2.83593452738620e-001dB,-1.59465588037961e+002°)
6.76491545959309e+002	(-2.76222043162056e-001dB,-1.59595872869659e+002°)
6.81196916770176e+002	(-2.68939842791669e-001dB,-1.59725477377517e+002°)
6.85935016023254e+002	(-2.61745919013883e-001dB,-1.59854402496092e+002°)
6.90706071362860e+002	(-2.54639345413950e-001dB,-1.59982649210227e+002°)
6.95510312016704e+002	(-2.47619201823627e-001dB,-1.60110218554124e+002°)
7.00347968806900e+002	(-2.40684574359656e-001dB,-1.60237111610389e+002°)
7.05219274161058e+002	(-2.33834555474258e-001dB,-1.60363329509117e+002°)
7.10124462123448e+002	(-2.27068243987732e-001dB,-1.60488873426959e+002°)
7.15063768366248e+002	(-2.20384745126993e-001dB,-1.60613744586193e+002°)
7.20037430200866e+002	(-2.13783170558648e-001dB,-1.60737944253827e+002°)
7.25045686589339e+002	(-2.07262638420765e-001dB,-1.60861473740683e+002°)
7.30088778155819e+002	(-2.00822273352390e-001dB,-1.60984334400486e+002°)
7.35166947198131e+002	(-1.94461206519727e-001dB,-1.61106527628981e+002°)
7.40280437699413e+002	(-1.88178575640554e-001dB,-1.61228054863042e+002°)
7.45429495339841e+002	(-1.81973525006906e-001dB,-1.61348917579784e+002°)
7.50614367508432e+002	(-1.75845205504673e-001dB,-1.61469117295694e+002°)
7.55835303314929e+002	(-1.69792774631862e-001dB,-1.61588655565754e+002°)
7.61092553601771e+002	(-1.63815396513284e-001dB,-1.61707533982604e+002°)
7.66386370956144e+002	(-1.57912241916012e-001dB,-1.61825754175655e+002°)
7.71717009722117e+002	(-1.52082488259580e-001dB,-1.61943317810268e+002°)
7.77084726012860e+002	(-1.46325319625460e-001dB,-1.62060226586925e+002°)
7.82489777722955e+002	(-1.40639926766427e-001dB,-1.62176482240368e+002°)
7.87932424540777e+002	(-1.35025507111318e-001dB,-1.62292086538800e+002°)
7.93412927960983e+002	(-1.29481264768530e-001dB,-1.62407041283076e+002°)
7.98931551297063e+002	(-1.24006410529685e-001dB,-1.62521348305886e+002°)
8.04488559694002e+002	(-1.18600161869598e-001dB,-1.62635009470957e+002°)
8.10084220141011e+002	(-1.13261742944287e-001dB,-1.62748026672283e+002°)
8.15718801484360e+002	(-1.07990384589030e-001dB,-1.62860401833332e+002°)
8.21392574440291e+002	(-1.02785324313854e-001dB,-1.62972136906271e+002°)
8.27105811608028e+002	(-9.76458062969355e-002dB,-1.63083233871223e+002°)
8.32858787482871e+002	(-9.25710813772997e-002dB,-1.63193694735501e+002°)
8.38651778469386e+002	(-8.75604070460809e-002dB,-1.63303521532862e+002°)
8.44485062894686e+002	(-8.26130474356597e-002dB,-1.63412716322774e+002°)
8.50358921021801e+002	(-7.77282733076381e-002dB,-1.63521281189701e+002°)
8.56273635063146e+002	(-7.29053620397018e-002dB,-1.63629218242371e+002°)
8.62229489194076e+002	(-6.81435976108406e-002dB,-1.63736529613083e+002°)
8.68226769566545e+002	(-6.34422705858521e-002dB,-1.63843217456986e+002°)
8.74265764322848e+002	(-5.88006780979192e-002dB,-1.63949283951409e+002°)
8.80346763609472e+002	(-5.42181238296461e-002dB,-1.64054731295179e+002°)
8.86470059591028e+002	(-4.96939179949105e-002dB,-1.64159561707935e+002°)
8.92635946464296e+002	(-4.52273773165387e-002dB,-1.64263777429475e+002°)
8.98844720472355e+002	(-4.08178250056305e-002dB,-1.64367380719111e+002°)
9.05096679918818e+002	(-3.64645907385215e-002dB,-1.64470373855003e+002°)
9.11392125182163e+002	(-3.21670106324285e-002dB,-1.64572759133546e+002°)
9.17731358730167e+002	(-2.79244272208672e-002dB,-1.64674538868731e+002°)
9.24114685134435e+002	(-2.37361894281783e-002dB,-1.64775715391528e+002°)
9.30542411085037e+002	(-1.96016525420955e-002dB,-1.64876291049282e+002°)
9.37014845405239e+002	(-1.55201781864700e-002dB,-1.64976268205117e+002°)
9.43532299066344e+002	(-1.14911342926312e-002dB,-1.65075649237340e+002°)
9.50095085202631e+002	(-7.51389507001659e-003dB,-1.65174436538865e+002°)
9.56703519126400e+002	(-3.58784097641700e-003dB,-1.65272632516629e+002°)
9.63357918343123e+002	(2.87641313498536e-004dB,-1.65370239591047e+002°)
9.70058602566695e+002	(4.11315893984170e-003dB,-1.65467260195451e+002°)
9.76805893734798e+002	(7.88931288889618e-003dB,-1.65563696775532e+002°)
9.83600116024369e+002	(1.16166980275289e-002dB,-1.65659551788826e+002°)
9.90441595867171e+002	(1.52959031358312e-002dB,-1.65754827704169e+002°)
9.97330661965481e+002	(1.89275109418343e-002dB,-1.65849527001185e+002°)
1.00426764530788e+003	(2.25120981561005e-002dB,-1.65943652169769e+002°)
1.01125287918517e+003	(2.60502355077568e-002dB,-1.66037205709598e+002°)
1.01828669920634e+003	(2.95424877796584e-002dB,-1.66130190129625e+002°)
1.02536944331476e+003	(3.29894138455684e-002dB,-1.66222607947602e+002°)
1.03250145180437e+003	(3.63915667068337e-002dB,-1.66314461689600e+002°)
1.03968306733603e+003	(3.97494935296257e-002dB,-1.66405753889537e+002°)
1.04691463495400e+003	(4.30637356831654e-002dB,-1.66496487088727e+002°)
1.05419650210254e+003	(4.63348287782628e-002dB,-1.66586663835428e+002°)
1.06152901864253e+003	(4.95633027050436e-002dB,-1.66676286684388e+002°)
1.06891253686836e+003	(5.27496816727409e-002dB,-1.66765358196419e+002°)
1.07634741152480e+003	(5.58944842491113e-002dB,-1.66853880937968e+002°)
1.08383399982408e+003	(5.89982233995706e-002dB,-1.66941857480696e+002°)
1.09137266146303e+003	(6.20614065280455e-002dB,-1.67029290401068e+002°)
1.09896375864037e+003	(6.50845355163957e-002dB,-1.67116182279948e+002°)
1.10660765607411e+003	(6.80681067656880e-002dB,-1.67202535702205e+002°)
1.11430472101909e+003	(7.10126112364248e-002dB,-1.67288353256320e+002°)
1.12205532328457e+003	(7.39185344899178e-002dB,-1.67373637534011e+002°)
1.12985983525209e+003	(7.67863567294166e-002dB,-1.67458391129852e+002°)
1.13771863189326e+003	(7.96165528414828e-002dB,-1.67542616640918e+002°)
1.14563209078785e+003	(8.24095924377637e-002dB,-1.67626316666419e+002°)
1.15360059214191e+003	(8.51659398964045e-002dB,-1.67709493807344e+002°)
1.16162451880602e+003	(8.78860544040797e-002dB,-1.67792150666128e+002°)
1.16970425629368e+003	(9.05703899980788e-002dB,-1.67874289846311e+002°)
1.17784019279989e+003	(9.32193956079899e-002dB,-1.67955913952195e+002°)
1.18603271921973e+003	(9.58335150985646e-002dB,-1.68037025588543e+002°)
1.19428222916717e+003	(9.84131873112879e-002dB,-1.68117627360247e+002°)
1.20258911899399e+003	(1.00958846107050e-001dB,-1.68197721872019e+002°)
1.21095378780882e+003	(1.03470920408244e-001dB,-1.68277311728094e+002°)
1.21937663749629e+003	(1.05949834241348e-001dB,-1.68356399531930e+002°)
1.22785807273639e+003	(1.08396006779423e-001dB,-1.68434987885919e+002°)
1.23639850102386e+003	(1.10809852383982e-001dB,-1.68513079391099e+002°)
1.24499833268778e+003	(1.13191780647936e-001dB,-1.68590676646884e+002°)
1.25365798091132e+003	(1.15542196437663e-001dB,-1.68667782250787e+002°)
1.26237786175156e+003	(1.17861499935469e-001dB,-1.68744398798157e+002°)
1.27115839415946e+003	(1.20150086681669e-001dB,-1.68820528881921e+002°)
1.28000000000006e+003	(1.22408347617069e-001dB,-1.68896175092327e+002°)
1.28890310407266e+003	(1.24636669124819e-001dB,-1.68971340016701e+002°)
1.29786813413129e+003	(1.26835433073073e-001dB,-1.69046026239210e+002°)
1.30689552090527e+003	(1.29005016856133e-001dB,-1.69120236340612e+002°)
1.31598569811982e+003	(1.31145793437027e-001dB,-1.69193972898038e+002°)
1.32513910251702e+003	(1.33258131389050e-001dB,-1.69267238484767e+002°)
1.33435617387669e+003	(1.35342394937663e-001dB,-1.69340035670007e+002°)
1.34363735503759e+003	(1.37398944001587e-001dB,-1.69412367018669e+002°)
1.35298309191863e+003	(1.39428134234705e-001dB,-1.69484235091180e+002°)
1.36239383354036e+003	(1.41430317067099e-001dB,-1.69555642443263e+002°)
1.37187003204652e+003	(1.43405839746194e-001dB,-1.69626591625749e+002°)
1.38141214272573e+003	(1.45355045377959e-001dB,-1.69697085184376e+002°)
1.39102062403342e+003	(1.47278272967450e-001dB,-1.69767125659608e+002°)
1.40069593761381e+003	(1.49175857459668e-001dB,-1.69836715586455e+002°)
1.41043854832213e+003	(1.51048129779950e-001dB,-1.69905857494283e+002°)
1.42024892424691e+003	(1.52895416874245e-001dB,-1.69974553906651e+002°)
1.43012753673251e+003	(1.54718041749256e-001dB,-1.70042807341139e+002°)
1.44007486040174e+003	(1.56516323512542e-001dB,-1.70110620309186e+002°)
1.45009137317869e+003	(1.58290577411762e-001dB,-1.70177995315926e+002°)
1.46017755631165e+003	(1.60041114874844e-001dB,-1.70244934860039e+002°)
1.47033389439627e+003	(1.61768243548674e-001dB,-1.70311441433599e+002°)
1.48056087539884e+003	(1.63472267338715e-001dB,-1.70377517521924e+002°)
1.49085899067969e+003	(1.65153486447344e-001dB,-1.70443165603433e+002°)
1.50122873501687e+003	(1.66812197412898e-001dB,-1.70508388149519e+002°)
1.51167060662987e+003	(1.68448693148141e-001dB,-1.70573187624406e+002°)
1.52218510720355e+003	(1.70063262978166e-001dB,-1.70637566485018e+002°)
1.53277274191230e+003	(1.71656192678428e-001dB,-1.70701527180859e+002°)
1.54343401944424e+003	(1.73227764512730e-001dB,-1.70765072153886e+002°)
1.55416945202573e+003	(1.74778257270310e-001dB,-1.70828203838399e+002°)
1.56497955544592e+003	(1.76307946303355e-001dB,-1.70890924660916e+002°)
1.57586484908157e+003	(1.77817103563814e-001dB,-1.70953237040070e+002°)
1.58682585592198e+003	(1.79305997640380e-001dB,-1.71015143386497e+002°)
1.59786310259414e+003	(1.80774893794570e-001dB,-1.71076646102739e+002°)
1.60897711938801e+003	(1.82224053997314e-001dB,-1.71137747583138e+002°)
